status,file_name,timestamp,user,ip,action,event,details
,,2024-11-18T20:50:57.018936,user_391,124.198.52.63,,update,"{'item_id': 6913, 'quantity': 3, 'price': 414.94}"
Image saved,decoded_image_9072756286143195331.jpg,,,,,,
,,2024-11-18T15:34:13.018955,user_224,174.143.172.87,START,,
Image saved,decoded_image_-7243888205112502994.jpg,,,,,,
,,2024-11-19T05:40:05.018964,user_416,165.34.23.210,,login,"{'item_id': 2836, 'quantity': 5, 'price': 544.19}"
Image saved,decoded_image_-6901558938100656640.jpg,,,,,,
,,2024-11-17T17:27:17.018976,user_996,92.69.95.181,,logout,"{'item_id': 3989, 'quantity': 5, 'price': 400.76}"
,,2024-11-18T01:51:25.018981,user_495,33.9.188.208,,update,"{'item_id': 4783, 'quantity': 2, 'price': 535.2}"
,,2024-11-18T22:57:46.018987,user_926,20.239.19.157,,error,"{'item_id': 4960, 'quantity': 1, 'price': 16.79}"
,,2024-11-19T16:53:02.018992,user_724,226.215.103.39,,logout,"{'item_id': 7939, 'quantity': 1, 'price': 748.52}"
Image saved,decoded_image_-4695554114831616914.jpg,,,,,,
,,2024-11-19T05:15:51.019021,user_742,132.126.120.189,,logout,"{'item_id': 5711, 'quantity': 1, 'price': 538.82}"
,,2024-11-17T18:34:21.019028,user_523,11.149.220.45,,logout,"{'item_id': 8061, 'quantity': 1, 'price': 525.92}"
,,2024-11-19T09:02:44.019041,user_826,57.88.187.145,,logout,"{'item_id': 1968, 'quantity': 4, 'price': 940.6}"
Image saved,decoded_image_-7333220231309194956.jpg,,,,,,
Image saved,decoded_image_2334443800344780951.jpg,,,,,,
,,2024-11-19T01:24:45.019084,user_61,132.107.226.132,START,,
,,2024-11-18T04:26:04.019096,user_885,59.253.211.237,,login,"{'item_id': 9454, 'quantity': 1, 'price': 584.49}"
,,2024-11-18T02:07:29.019101,user_677,69.177.215.150,STOP,,
,,2024-11-19T01:46:42.019104,user_417,113.200.169.126,,login,"{'item_id': 9456, 'quantity': 5, 'price': 420.18}"
,,2024-11-18T15:16:15.019123,user_326,64.99.33.35,,update,"{'item_id': 4544, 'quantity': 5, 'price': 491.35}"
Image saved,decoded_image_-1173202685266990536.jpg,,,,,,
,,2024-11-18T22:44:24.019171,user_107,159.48.241.54,,login,"{'item_id': 8135, 'quantity': 3, 'price': 838.03}"
,,2024-11-19T11:13:25.019176,user_513,131.68.195.15,STOP,,
,,2024-11-19T07:17:53.019183,user_978,18.159.111.169,,login,"{'item_id': 5806, 'quantity': 2, 'price': 187.62}"
,,2024-11-18T12:59:44.019190,user_272,211.206.253.96,START,,
,,2024-11-18T20:01:39.019210,user_925,73.125.255.92,,error,"{'item_id': 9109, 'quantity': 4, 'price': 191.12}"
,,2024-11-19T13:47:22.019216,user_955,189.23.43.83,,purchase,"{'item_id': 6304, 'quantity': 5, 'price': 281.26}"
,,2024-11-18T10:53:23.019222,user_409,111.46.15.82,STOP,,
,,2024-11-19T10:12:11.019225,user_182,180.26.235.110,START,,
Image saved,decoded_image_7262418234306294991.jpg,,,,,,
,,2024-11-19T14:54:50.019236,user_907,136.237.144.72,ERROR,,
,,2024-11-18T16:04:32.019245,user_455,46.190.170.50,,login,"{'item_id': 3409, 'quantity': 4, 'price': 779.31}"
,,2024-11-19T07:04:52.019256,user_636,27.166.167.81,,update,"{'item_id': 9001, 'quantity': 5, 'price': 408.33}"
,,2024-11-19T03:58:15.019261,user_221,223.254.160.228,,login,"{'item_id': 6185, 'quantity': 4, 'price': 677.85}"
Image saved,decoded_image_-8930200175580166605.jpg,,,,,,
,,2024-11-19T06:52:55.019274,user_460,63.62.82.50,STOP,,
,,2024-11-19T12:11:30.019279,user_968,6.141.221.127,ERROR,,
,,2024-11-19T00:00:50.019299,user_82,173.250.92.69,ERROR,,
,,2024-11-19T08:23:01.019314,user_171,195.193.77.210,START,,
Image saved,decoded_image_6469278194192759202.jpg,,,,,,
,,2024-11-18T07:48:16.019323,user_634,249.197.228.255,START,,
Image saved,decoded_image_377753078082819392.jpg,,,,,,
,,2024-11-18T20:49:57.019342,user_756,223.36.210.167,,error,"{'item_id': 9338, 'quantity': 1, 'price': 737.14}"
Image saved,decoded_image_-2119842351525603649.jpg,,,,,,
,,2024-11-18T13:17:51.019355,user_165,102.114.208.183,ERROR,,
,,2024-11-17T21:29:47.019359,user_7,135.114.145.110,,error,"{'item_id': 4990, 'quantity': 4, 'price': 526.85}"
,,2024-11-18T17:28:35.019370,user_459,30.91.144.68,,login,"{'item_id': 7466, 'quantity': 3, 'price': 76.0}"
,,2024-11-17T22:17:32.019394,user_285,108.249.37.250,,error,"{'item_id': 2791, 'quantity': 5, 'price': 678.99}"
,,2024-11-18T11:04:20.019407,user_413,88.211.174.22,STOP,,
,,2024-11-18T01:03:22.019410,user_996,102.55.152.88,,login,"{'item_id': 6316, 'quantity': 4, 'price': 757.36}"
Image saved,decoded_image_-4962347847028169545.jpg,,,,,,
,,2024-11-18T11:15:22.019440,user_575,12.12.77.51,,error,"{'item_id': 4883, 'quantity': 1, 'price': 598.83}"
,,2024-11-19T12:44:36.019455,user_133,18.125.74.187,,login,"{'item_id': 5190, 'quantity': 3, 'price': 154.46}"
,,2024-11-19T04:48:29.019460,user_154,138.93.237.21,STOP,,
Image saved,decoded_image_-6037838905192004134.jpg,,,,,,
,,2024-11-18T08:18:17.019478,user_38,166.117.227.61,ERROR,,
Image saved,decoded_image_804730611412591357.jpg,,,,,,
Image saved,decoded_image_-8974509273893699241.jpg,,,,,,
,,2024-11-18T19:22:07.019501,user_407,82.3.243.48,,purchase,"{'item_id': 4480, 'quantity': 5, 'price': 138.51}"
Image saved,decoded_image_5536004213702717782.jpg,,,,,,
,,2024-11-18T04:19:21.019513,user_230,201.89.244.53,,update,"{'item_id': 2339, 'quantity': 3, 'price': 198.38}"
Image saved,decoded_image_4208923573877173049.jpg,,,,,,
Image saved,decoded_image_-1707101633015515329.jpg,,,,,,
,,2024-11-18T17:36:23.019532,user_902,6.111.12.118,,login,"{'item_id': 8242, 'quantity': 1, 'price': 248.0}"
,,2024-11-18T20:03:30.019537,user_974,219.158.193.51,ERROR,,
,,2024-11-18T13:47:32.019541,user_297,36.65.181.104,,login,"{'item_id': 5807, 'quantity': 5, 'price': 261.62}"
,,2024-11-18T00:58:51.019556,user_490,206.227.91.74,,logout,"{'item_id': 8714, 'quantity': 2, 'price': 89.14}"
,,2024-11-19T04:23:14.019562,user_209,105.60.2.235,,login,"{'item_id': 8169, 'quantity': 2, 'price': 186.74}"
Image saved,decoded_image_-5020378435689460376.jpg,,,,,,
Image saved,decoded_image_4207346552595590027.jpg,,,,,,
Image saved,decoded_image_9004262439597777313.jpg,,,,,,
,,2024-11-18T21:30:01.019605,user_990,50.224.32.49,,error,"{'item_id': 5445, 'quantity': 4, 'price': 582.14}"
,,2024-11-17T20:30:18.019611,user_790,239.5.27.57,,login,"{'item_id': 3599, 'quantity': 3, 'price': 789.82}"
,,2024-11-18T10:16:19.019616,user_836,173.231.210.151,,update,"{'item_id': 7652, 'quantity': 5, 'price': 669.95}"
,,2024-11-18T06:02:07.019642,user_838,171.234.110.120,START,,
Image saved,decoded_image_-2674599327523002587.jpg,,,,,,
,,2024-11-18T16:19:01.019653,user_984,234.242.205.189,,logout,"{'item_id': 7908, 'quantity': 2, 'price': 921.9}"
,,2024-11-18T18:16:13.019659,user_261,235.64.243.119,,error,"{'item_id': 2530, 'quantity': 1, 'price': 167.62}"
,,2024-11-19T02:30:36.019664,user_411,164.143.126.7,,update,"{'item_id': 8461, 'quantity': 2, 'price': 274.83}"
Image saved,decoded_image_-6999340635142228.jpg,,,,,,
,,2024-11-18T00:36:16.019679,user_476,214.43.212.83,STOP,,
,,2024-11-18T03:27:29.019684,user_643,226.13.38.7,START,,
,,2024-11-17T18:59:29.019689,user_780,219.2.106.151,,purchase,"{'item_id': 9587, 'quantity': 4, 'price': 189.13}"
,,2024-11-19T07:00:43.019702,user_239,217.50.164.5,,login,"{'item_id': 1634, 'quantity': 5, 'price': 534.12}"
Image saved,decoded_image_3618598816985221624.jpg,,,,,,
,,2024-11-19T01:17:36.019715,user_988,130.122.198.34,,error,"{'item_id': 7612, 'quantity': 2, 'price': 340.49}"
Image saved,decoded_image_-1682748944012544263.jpg,,,,,,
,,2024-11-18T09:48:05.019728,user_994,4.1.25.234,START,,
,,2024-11-18T04:56:50.019735,user_52,124.246.13.38,START,,
,,2024-11-18T00:53:08.019738,user_225,242.2.171.208,,update,"{'item_id': 8657, 'quantity': 5, 'price': 964.34}"
Image saved,decoded_image_-4087665459090967975.jpg,,,,,,
,,2024-11-18T07:32:32.019749,user_659,155.108.229.83,ERROR,,
,,2024-11-18T20:36:26.019752,user_18,2.162.76.168,START,,
Image saved,decoded_image_-3223048850527309294.jpg,,,,,,
Image saved,decoded_image_-3002172960233264831.jpg,,,,,,
,,2024-11-17T22:53:48.019773,user_904,101.170.70.74,,purchase,"{'item_id': 9352, 'quantity': 2, 'price': 889.28}"
,,2024-11-18T18:57:48.019786,user_869,212.131.174.36,,purchase,"{'item_id': 4895, 'quantity': 1, 'price': 430.14}"
,,2024-11-19T00:25:08.019803,user_41,149.204.57.148,,error,"{'item_id': 4418, 'quantity': 4, 'price': 145.84}"
Image saved,decoded_image_-9006558014376774215.jpg,,,,,,
Image saved,decoded_image_-2482837934448018924.jpg,,,,,,
,,2024-11-18T13:40:16.019825,user_954,66.204.10.219,STOP,,
,,2024-11-18T07:26:58.019829,user_262,134.170.243.125,,error,"{'item_id': 2404, 'quantity': 5, 'price': 437.89}"
Image saved,decoded_image_-2211617965338537141.jpg,,,,,,
,,2024-11-18T22:41:26.019856,user_733,13.168.24.111,ERROR,,
,,2024-11-19T09:02:35.019859,user_161,165.182.228.78,STOP,,
Image saved,decoded_image_-7476921202201228612.jpg,,,,,,
,,2024-11-18T18:19:34.019870,user_494,115.87.252.90,,error,"{'item_id': 1168, 'quantity': 5, 'price': 665.88}"
,,2024-11-19T09:25:57.019883,user_746,167.180.98.191,STOP,,
,,2024-11-18T23:23:30.019886,user_31,55.203.88.36,,purchase,"{'item_id': 3300, 'quantity': 1, 'price': 898.67}"
,,2024-11-18T18:54:55.019894,user_462,192.230.155.97,,login,"{'item_id': 8911, 'quantity': 5, 'price': 683.32}"
Image saved,decoded_image_8307314404871392934.jpg,,,,,,
Image saved,decoded_image_-3371842076122136269.jpg,,,,,,
,,2024-11-19T05:19:54.019916,user_328,205.96.82.82,,error,"{'item_id': 9632, 'quantity': 2, 'price': 550.05}"
,,2024-11-18T00:35:35.019922,user_966,62.19.13.33,,update,"{'item_id': 6644, 'quantity': 5, 'price': 181.39}"
,,2024-11-18T01:08:32.019927,user_469,14.189.35.44,,purchase,"{'item_id': 4918, 'quantity': 4, 'price': 199.15}"
,,2024-11-19T14:29:38.019937,user_766,240.135.79.221,,update,"{'item_id': 3458, 'quantity': 4, 'price': 355.79}"
Image saved,decoded_image_8055826602437120531.jpg,,,,,,
Image saved,decoded_image_1231307419686590111.jpg,,,,,,
,,2024-11-18T19:14:45.019954,user_314,132.230.35.112,START,,
,,2024-11-18T11:12:27.019967,user_238,82.150.130.106,,logout,"{'item_id': 4994, 'quantity': 4, 'price': 964.36}"
Image saved,decoded_image_-410988941243908246.jpg,,,,,,
,,2024-11-18T07:48:24.019984,user_331,29.13.14.233,START,,
,,2024-11-18T15:44:38.019989,user_816,172.105.123.179,,purchase,"{'item_id': 4942, 'quantity': 4, 'price': 439.98}"
Image saved,decoded_image_-1636536248645165897.jpg,,,,,,
,,2024-11-18T02:50:08.020016,user_5,11.195.68.101,STOP,,
,,2024-11-18T05:45:20.020021,user_777,106.77.106.66,STOP,,
,,2024-11-19T02:39:24.020027,user_809,37.176.236.35,STOP,,
Image saved,decoded_image_2798664720626715824.jpg,,,,,,
,,2024-11-18T10:59:09.020060,user_544,107.128.223.147,ERROR,,
,,2024-11-17T23:51:17.020065,user_98,87.30.42.63,,purchase,"{'item_id': 9897, 'quantity': 1, 'price': 980.14}"
,,2024-11-18T20:23:22.020075,user_105,248.39.202.106,,logout,"{'item_id': 5781, 'quantity': 5, 'price': 60.2}"
Image saved,decoded_image_4371465184671174493.jpg,,,,,,
,,2024-11-19T10:23:14.020087,user_27,176.173.44.185,ERROR,,
,,2024-11-18T22:57:12.020092,user_749,19.204.18.59,,logout,"{'item_id': 7589, 'quantity': 2, 'price': 597.17}"
,,2024-11-19T09:18:57.020098,user_879,46.207.25.124,,logout,"{'item_id': 1401, 'quantity': 5, 'price': 390.39}"
Image saved,decoded_image_-6366417397843478157.jpg,,,,,,
,,2024-11-19T04:07:31.020121,user_676,166.242.19.123,,logout,"{'item_id': 3864, 'quantity': 3, 'price': 444.51}"
Image saved,decoded_image_-457894046949327328.jpg,,,,,,
,,2024-11-19T01:19:31.020142,user_952,167.15.67.72,START,,
,,2024-11-18T02:54:44.020158,user_141,209.120.165.172,,update,"{'item_id': 3002, 'quantity': 5, 'price': 337.92}"
Image saved,decoded_image_-5292370359478292537.jpg,,,,,,
,,2024-11-18T06:02:35.020172,user_789,214.21.35.201,,logout,"{'item_id': 4763, 'quantity': 5, 'price': 77.62}"
,,2024-11-18T05:17:25.020177,user_777,148.151.12.1,STOP,,
,,2024-11-19T00:49:36.020196,user_80,58.148.65.191,ERROR,,
,,2024-11-18T12:34:14.020200,user_53,185.120.203.229,,logout,"{'item_id': 9360, 'quantity': 5, 'price': 554.28}"
Image saved,decoded_image_-4075551199485945399.jpg,,,,,,
,,2024-11-18T15:12:00.020220,user_840,73.151.130.16,STOP,,
Image saved,decoded_image_-7441322141381326134.jpg,,,,,,
,,2024-11-18T14:49:17.020229,user_962,20.28.216.62,,update,"{'item_id': 7572, 'quantity': 4, 'price': 133.83}"
Image saved,decoded_image_-6712895835683490553.jpg,,,,,,
,,2024-11-19T09:27:00.020253,user_796,55.176.165.228,ERROR,,
,,2024-11-19T07:06:37.020256,user_179,29.246.58.46,STOP,,
,,2024-11-19T16:20:52.020278,user_883,161.200.252.127,,update,"{'item_id': 2998, 'quantity': 4, 'price': 565.67}"
,,2024-11-19T05:49:33.020284,user_320,160.83.188.185,,logout,"{'item_id': 2789, 'quantity': 3, 'price': 282.84}"
Image saved,decoded_image_-6374195830250395605.jpg,,,,,,
Image saved,decoded_image_-2230353535933775782.jpg,,,,,,
,,2024-11-17T20:46:24.020319,user_585,130.115.99.255,STOP,,
Image saved,decoded_image_-4730649706608532126.jpg,,,,,,
,,2024-11-19T06:21:51.020328,user_728,194.20.34.11,START,,
,,2024-11-19T00:51:50.020341,user_743,41.113.112.174,,purchase,"{'item_id': 4188, 'quantity': 2, 'price': 974.65}"
,,2024-11-18T18:28:50.020348,user_762,61.202.144.117,,update,"{'item_id': 1235, 'quantity': 3, 'price': 10.74}"
Image saved,decoded_image_2526944420647495002.jpg,,,,,,
,,2024-11-18T09:05:28.020369,user_793,67.75.255.96,START,,
,,2024-11-18T21:30:32.020372,user_597,191.191.181.245,,logout,"{'item_id': 4024, 'quantity': 2, 'price': 393.22}"
,,2024-11-18T18:52:58.020379,user_255,251.173.115.112,ERROR,,
,,2024-11-17T23:54:40.020409,user_324,116.242.189.39,ERROR,,
Image saved,decoded_image_-356699473776928178.jpg,,,,,,
,,2024-11-18T20:06:38.020421,user_622,208.243.132.251,ERROR,,
Image saved,decoded_image_3491111399616738670.jpg,,,,,,
,,2024-11-19T11:05:47.020447,user_956,125.163.253.235,,login,"{'item_id': 7190, 'quantity': 3, 'price': 42.48}"
,,2024-11-17T20:15:39.020453,user_945,78.226.36.239,ERROR,,
,,2024-11-18T17:55:00.020456,user_611,218.30.66.133,,error,"{'item_id': 2640, 'quantity': 1, 'price': 92.77}"
,,2024-11-19T00:19:37.020461,user_567,88.230.159.133,STOP,,
Image saved,decoded_image_8933109403737508281.jpg,,,,,,
Image saved,decoded_image_7573194564378321664.jpg,,,,,,
Image saved,decoded_image_786241749451510509.jpg,,,,,,
Image saved,decoded_image_2552725542088071469.jpg,,,,,,
,,2024-11-19T03:42:30.020498,user_230,199.141.173.89,ERROR,,
,,2024-11-18T06:07:05.020501,user_805,111.114.22.234,STOP,,
,,2024-11-18T08:29:45.020504,user_776,14.245.41.150,,error,"{'item_id': 4033, 'quantity': 2, 'price': 364.15}"
,,2024-11-18T20:32:22.020509,user_125,201.172.231.190,START,,
Image saved,decoded_image_-7522310714591261515.jpg,,,,,,
,,2024-11-19T14:59:51.020519,user_257,91.215.203.48,,login,"{'item_id': 4423, 'quantity': 1, 'price': 459.05}"
Image saved,decoded_image_2278037957022500972.jpg,,,,,,
,,2024-11-18T12:07:39.020540,user_372,219.61.4.207,,error,"{'item_id': 7710, 'quantity': 1, 'price': 502.96}"
Image saved,decoded_image_7662887527890551130.jpg,,,,,,
,,2024-11-18T08:54:05.020564,user_397,105.195.55.39,,purchase,"{'item_id': 8906, 'quantity': 5, 'price': 381.24}"
Image saved,decoded_image_2772535498847212876.jpg,,,,,,
,,2024-11-18T01:33:24.020590,user_698,72.253.228.186,,error,"{'item_id': 5301, 'quantity': 5, 'price': 25.62}"
,,2024-11-19T13:08:07.020595,user_93,125.47.131.128,,update,"{'item_id': 9187, 'quantity': 2, 'price': 866.62}"
,,2024-11-18T21:16:35.020601,user_775,86.253.192.254,START,,
,,2024-11-18T13:24:21.020606,user_131,110.124.149.93,START,,
Image saved,decoded_image_7891788860024480817.jpg,,,,,,
Image saved,decoded_image_8926278173363593805.jpg,,,,,,
Image saved,decoded_image_6700294530433636471.jpg,,,,,,
,,2024-11-18T14:51:40.020635,user_4,75.248.140.49,,purchase,"{'item_id': 3529, 'quantity': 1, 'price': 985.95}"
,,2024-11-18T00:36:55.020644,user_274,117.99.128.158,ERROR,,
,,2024-11-18T01:42:25.020647,user_24,212.27.210.59,,login,"{'item_id': 4524, 'quantity': 4, 'price': 181.21}"
Image saved,decoded_image_5086781111347191493.jpg,,,,,,
,,2024-11-19T03:21:20.020668,user_245,46.68.203.87,START,,
Image saved,decoded_image_5170283926797751255.jpg,,,,,,
,,2024-11-18T01:12:44.020684,user_566,249.112.39.55,ERROR,,
,,2024-11-18T00:34:26.020687,user_324,212.70.126.9,START,,
Image saved,decoded_image_9073511810904732265.jpg,,,,,,
,,2024-11-18T11:43:09.020706,user_615,192.44.52.23,,logout,"{'item_id': 6192, 'quantity': 1, 'price': 551.37}"
Image saved,decoded_image_4787193332065490165.jpg,,,,,,
,,2024-11-18T14:39:50.020723,user_722,20.97.230.34,,logout,"{'item_id': 2722, 'quantity': 4, 'price': 222.12}"
,,2024-11-17T23:13:23.020728,user_888,10.59.27.135,,logout,"{'item_id': 9325, 'quantity': 3, 'price': 956.17}"
,,2024-11-18T22:05:43.020734,user_580,70.147.33.189,,logout,"{'item_id': 4020, 'quantity': 2, 'price': 929.55}"
,,2024-11-19T09:43:14.020743,user_836,54.72.40.54,ERROR,,
,,2024-11-19T00:57:30.020748,user_583,9.252.174.129,STOP,,
,,2024-11-19T06:48:54.020751,user_168,202.77.27.31,,logout,"{'item_id': 4506, 'quantity': 2, 'price': 870.3}"
,,2024-11-18T05:31:07.020762,user_858,150.208.236.132,,login,"{'item_id': 8757, 'quantity': 4, 'price': 712.98}"
,,2024-11-17T22:27:51.020767,user_483,241.61.204.112,START,,
,,2024-11-18T04:11:52.020771,user_787,178.63.95.30,,logout,"{'item_id': 8436, 'quantity': 3, 'price': 187.07}"
,,2024-11-17T17:20:04.020778,user_314,128.249.221.9,,error,"{'item_id': 5215, 'quantity': 1, 'price': 977.27}"
,,2024-11-19T16:44:35.020793,user_104,111.92.59.134,,update,"{'item_id': 2622, 'quantity': 2, 'price': 635.71}"
Image saved,decoded_image_8241090194019258875.jpg,,,,,,
,,2024-11-19T10:56:26.020817,user_680,235.163.157.172,STOP,,
Image saved,decoded_image_-7378417427740329030.jpg,,,,,,
,,2024-11-19T07:14:55.020834,user_209,183.193.180.217,STOP,,
,,2024-11-19T09:55:44.020840,user_584,18.122.81.167,STOP,,
,,2024-11-19T03:17:53.020849,user_647,60.109.100.26,START,,
Image saved,decoded_image_113682882298898201.jpg,,,,,,
,,2024-11-19T14:48:29.020864,user_869,18.254.232.182,,login,"{'item_id': 2910, 'quantity': 5, 'price': 312.37}"
,,2024-11-18T05:15:03.020870,user_110,128.237.136.169,,login,"{'item_id': 9097, 'quantity': 5, 'price': 446.19}"
,,2024-11-19T12:29:31.020875,user_830,219.220.232.131,,logout,"{'item_id': 9478, 'quantity': 2, 'price': 155.67}"
,,2024-11-18T04:46:44.020880,user_67,131.3.12.8,ERROR,,
,,2024-11-19T12:20:54.020884,user_959,188.183.172.183,,error,"{'item_id': 9531, 'quantity': 5, 'price': 580.54}"
,,2024-11-18T09:11:07.020892,user_883,12.247.30.232,,login,"{'item_id': 8539, 'quantity': 4, 'price': 825.19}"
Image saved,decoded_image_-7112561986635537089.jpg,,,,,,
Image saved,decoded_image_822023145366369060.jpg,,,,,,
,,2024-11-18T05:57:53.020917,user_616,187.199.179.228,,logout,"{'item_id': 2290, 'quantity': 2, 'price': 461.38}"
Image saved,decoded_image_4745131839024645719.jpg,,,,,,
Image saved,decoded_image_-3692496808465241447.jpg,,,,,,
,,2024-11-19T09:13:24.020945,user_658,185.154.136.18,,logout,"{'item_id': 9149, 'quantity': 1, 'price': 322.62}"
,,2024-11-19T09:26:01.020961,user_103,237.79.245.221,START,,
,,2024-11-18T10:32:33.020966,user_175,175.103.128.51,START,,
,,2024-11-19T12:37:15.020969,user_417,66.232.128.172,,logout,"{'item_id': 3789, 'quantity': 1, 'price': 860.46}"
Image saved,decoded_image_8532530531545422073.jpg,,,,,,
,,2024-11-18T00:55:19.020986,user_369,65.125.53.35,START,,
Image saved,decoded_image_-5886630095779675824.jpg,,,,,,
,,2024-11-19T08:23:09.021005,user_952,209.182.64.64,STOP,,
Image saved,decoded_image_-8058765500215727139.jpg,,,,,,
,,2024-11-17T23:44:56.021019,user_349,186.62.176.200,START,,
,,2024-11-19T07:08:58.021047,user_78,31.60.76.172,,update,"{'item_id': 5427, 'quantity': 1, 'price': 513.46}"
Image saved,decoded_image_4473669342158294951.jpg,,,,,,
,,2024-11-19T16:34:20.021091,user_751,66.228.65.19,STOP,,
Image saved,decoded_image_-2636672665786660242.jpg,,,,,,
Image saved,decoded_image_9051358866583723885.jpg,,,,,,
,,2024-11-17T23:36:35.021121,user_307,42.183.202.165,ERROR,,
Image saved,decoded_image_6901952910945868024.jpg,,,,,,
Image saved,decoded_image_-3090050937776460088.jpg,,,,,,
,,2024-11-18T08:37:39.021146,user_314,48.75.241.213,STOP,,
,,2024-11-18T08:41:24.021155,user_873,171.196.122.246,START,,
